GSM,630,1,1016,53467,0,15.3198,-4.3006,1416,23,1,1425040099,1771136202,0
GSM,630,1,1016,60807,0,15.315,-4.3087,1000,22,1,1440773008,1766033776,0
GSM,630,1,1016,58476,0,15.3123,-4.3023,886,25,1,1458819976,1767161343,0
GSM,630,1,1009,56502,0,15.3309,-4.3523,2145,23,1,1458819976,1770445978,0
GSM,630,1,1016,53063,0,15.3025,-4.3055,1475,21,1,1458819976,1771219988,0
GSM,630,1,1017,50941,0,15.2745,-4.3127,1000,18,1,1458819976,1767854343,0
GSM,630,1,1014,52933,0,15.4375,-4.3973,2020,26,1,1458819976,1770791286,0
GSM,630,1,1017,59801,0,15.2792,-4.312,3377,18,1,1439839689,1769320787,0
GSM,630,1,1018,52522,0,15.3322,-4.3898,1043,24,1,1458819976,1769842147,0
GSM,630,1,1017,53022,0,15.2928,-4.3068,2525,23,1,1458819976,1770446079,0
GSM,630,1,1017,54488,0,15.2836,-4.3257,1000,10,1,1453010421,1769233081,0
GSM,630,1,1016,53053,0,15.3096,-4.302,909,26,1,1432126128,1771136143,0
